74459529.txt,"Country I'm leaving behind - L.C.Fol.70(044)"
74459530.txt,"Country I'm leaving behind - L.C.Fol.70(149)"
74459554.txt,"English emigrant - RB.m.143(137)"
74459561.txt,"Five shilling fee - RB.m.143(025)"
74459573.txt,"Gipsey laddie - L.C.fol.178A.2(092)"
74459653.txt,"Poet's return - APS.3.87.112"
74459676.txt,"Scottish emigrant's fareweel - L.C.Fol.178A.2(080)"
74459689.txt,"Song of the emigrant - L.C.Fol.70(058)"
74459730.txt,"Thy voice is near - L.C.1269(295)"
74459738.txt,"Toon of Arbroath - L.C.Fol.70(6b)/L.C.Fol.70(012)"
74459742.txt,"Traveller's return - L.C.fol.178A.2(215)"
74459788.txt,"Young emigrant's farewell - L.C.fol.178A.2(017)"
74459834.txt,"Edinburgh convicts - APS.4.86.33"
74459836.txt,"Girl I left behind me / Brennan on the moor - L.C.1270"
74459853.txt,"Wait till the clouds roll by - RB.m.143(032)"
74460018.txt,"Very curious letter from a cotton spinner in Canada - L.C.Fol.73(94)"
74460187.txt,"Emigration to the Cape of Good Hope - APS.4.81.45"
74460299.txt,"Horrible confession - L.C.Fol.74(78)"
74561264.txt,"New Song - Ry.III.a.10(46)"
74459059.txt,"Banks o' Tyne - L.C.Fol.70(213)"
74459070.txt,"Belle Brandon, the beauty of the valley - L.C.1269(154a)"
74459121.txt,"Burns, old Scotland's son of song - L.C.Fol.70(8a)"
74459155.txt,"Death & the lady - L.C.Fol.70(52)/L.C.Fol.70(100)"
74459175.txt,"Elegy on the death of the late executioner - L.C.Fol.73(1)"
74459193.txt,"Forty years ago - L.C.1269(314)"
74459203.txt,"Gentle Annie - L.C.Fol.178A.2(60)"
74459210.txt,"Gray's ellegie [sic] with his own conceity [sic] answer - Ry.III.c.36(112)"
74459247.txt,"It is but a little golden ring - L.C.Fol.70(191)"
74459295.txt,"Life and death of the piper of Kilbarchan, or, The epitaph of Habbie Simpson - RB.l.262(021)"
74459302.txt,"Little Nell - L.C.fol.178A.2(020)"
74459309.txt,"Lottie Lane - L.C.1269(269)"
74459317.txt,"Lurgan braes - L.C.fol.178A.2(057)"
74459357.txt,"My Nannie's awa - L.C.Fol.70(14a)/ L.C.Fol.70(027)"
74459401.txt,"Poor Mary of the wild moor - L.C.fol.178A.2(072)"
74459402.txt,"Poor Nancy Graham - L.C.Fol.70(253)"
74459403.txt,"Poor old Jeff - L.C.1269(294)"
74459432.txt,"Scotia's dirge - RB.m.143(200)"
74459459.txt,"Take your ald cloak about you - RB.l.262(052)"
74459531.txt,"Cradles empty babys gone - L.C.Fol.70(116)"
74459579.txt,"Grave O' Rabbie Burns - L.C.Fol.70(32)"
74459616.txt,"Light of other days - L.C.1269(287)"
74459683.txt,"Shepherds tears - Ry.III.c.36(99)"
74459707.txt,"True way of the bonny bruiked lassie - RB.l.262(054)"
74459716.txt,"Wee lassie sitting at the door - L.C.fol.178A.2(084)"
74459732.txt,"Tis but a little faded flower - L.C.Fol.70(126)"
74459733.txt,"Tis but a little faded flower - RB.m.143(152)"
74459753.txt,"We are brethren a' - RB.m.143(153)"
74459755.txt,"We've aye been provided for - RB.m.143(154)"
74459954.txt,"Sorrowfull lamentation of Nicol Muschet of Boghall, who was execute in the Grass-Market of Edinburgh, on the 6th. of January, 1721  for murdering of his wife - Ry.III.c.36(54)"
74459958.txt,"On the death of the Right Honourable James Earle of Perth, Lord Drummond and Stobhall - L.C.Fol.76(134?)"
74459959.txt,"Gillmertoun Vulcan gone, who hew'd seven fire-rooms in a single stone: or, an elegy on George Paterson smith, good-man of the famous Gillmertoun caves - Ry.III.c.36(115)"
74459976.txt,"Discription [sic] of a kirk treasurer, or, An elegie on John Couper - RB.l.106(99)"
74460043.txt,"Elegie upon the never enough to be lamented death, of the Right Honourable Adam Brown, Esq; Lord Provost of Edinburgh, who departed this life the 16 of October; 1711 - RB.l.262(085)"
74460044.txt,"Elegie, upon the much to be lamented death of Colonel Sara, who departed this life, at Leith, the 28th. of August 1718 - Ry.III.c.36(108)"
74460045.txt,"Elegie, on, the never enough to be lamented death, of the Reverend Mr. William Delape preacher of the Gospel, who departed this life October 30, 1720 - Ry.III.c.36(67)"
74460046.txt,"Elegy upon the exceeding much to be lamented death of the illustrious Princess Anne Dutches [sic] of Hamilton, who departed this life the 16th of October 1716, in the 96th. year of her age - Ry.III.c.36(26)"
74460047.txt,"Elegy on the moeh [sic] to be lamented death of Commissioner Kello, who departed this life the 2d. of October 1716 - Ry.III.c.36(27)"
74460048.txt,"Elegy on the Reverend Doctor John Gillies, one of the ministers of Glasgow who died in the 84th year of his own age, and the 54th year of his ministry - 6.365(107)"
74460049.txt,"Elegy on the much to be lamented death, of Francis Masterton apothecary - Ry.III.c.36(110)"
74460050.txt,"Elegy upon the much lamented death of Janet Hill, spouse to the famous Tinclarian Doctor William Mitchell, who departed this life, 13th of October 1716 - Ry.III.c.36(90)"
74460051.txt,"Elegy on the much to be lamented death of Mr. John Merry surgeon apothecary - Ry.III.c.36(109)"
74460052.txt,"Elegy on the much to be lamented death, of the Reverend, Mr. Joseph Foord, Minister of the Gospel at Edinburgh, who departed this life July the 15th, 1719 - Ry.III.c.36(10)"
74460054.txt,"Elegy on Lucky Gibson, who departed this life January 20th, 1718 - Ry.III.c.36(37)"
74460055.txt,"Elegy on the never to be lamented death of Mirs. M'Leod, who was execute on Wednesday the 8th of March, 1727 - Ry.III.a.10(110)"
74460056.txt,"Elegy on the death of the much lamented Reverend Mr. William Dunn, late Minister of Kirkintilloch, who died on Saturday, November 3, 1798 - 6.365(108)"
74460057.txt,"Elegy upon the much to be lamented death of the Reverend Mr. John Wilson, Minister of the Gospel at North Lieth, who departed this life the 1st. of September, 1724 - Ry.III.c.36(98)"
74460058.txt,"Elegy to the lasting memory, and upon the much to be lamented death of the pious, and well accomplished gentleman, and much honoured, William Nisbet of Dirletoun - Ry.III.c.36(100)"
74460059.txt,"Elogie [sic] on the much lamented death of Mr. John Hamilton, Minister of the Gospel in the Gray-Friars Parish of Edinburgh; and sometime, formerlie in Ireland - Ry.III.c.36(105)"
74460064.txt,"Habbiack elegy on the untimely and deplorable death of Robert F-----s Kirk Treasurer's man, who dy'd November 3d. 1724 - Ry.III.c.36(95)"
74460158.txt,"Elegie on the much to be lamented death of the Right Honourable, Alexander Lord Reath, one of his Majesties most honourable Privy Council, and Exchequer, &c. departed this life, March 21 1698 - Ry.III.c.35(5)"
74460159.txt,"On the death of His Grace John Duke of Rothes, Lord High Chancellour of Scotland, &c. - Ry.III.c.36(1)"
74460160.txt,"On the never enough lamented death, of the Right Honourable John Murray Lord Bowhill, one of the senators of the colledge of justice; who departed this life upon the 26th March 1714 - L.C.Fol.76(88)"
74460161.txt,"Elegie on John Pringle, town-piper of Lauder - Ry.III.c.36(114)"
74460162.txt,"To the memory of the Right Honourable Margaret Countess of Weems who departed this life at Weems, February 20 1688 - Ry.III.c.36(2)"
74460163.txt,"Elegie on the much to be lamented death, & loss of the Right Honourable; William Earl of Crawfoord - Ry.III.c.36(3)"
74460164.txt,"Elegie on the never enough to be lamented cruel death, of the most hopeful and gallant young gentleman, Mr William Rue, of Chesters - Ry.III.c.36(12)"
74460165.txt,"Elegy on the much to be lamented death, of Lord Alexander Ross, Bishop of Edinburgh, who departed this life March the 20th, 1720 - Ry.III.c.36(64)"
74460166.txt,"Elegy on the much to be lamented death of David Earl of Weems, who departed this life March the 13th, 1720 - Ry.III.c.36(63)"
74460167.txt,"Mushcet revived; or an elegy on the deplorable death of Elizabeth Murray sister to Sir William Murray of Newtoun barb'rously murdered by her husband Thomas Kincaid younger of Gogar-Mains, March 29th 1723 - RB.l.106(85)"
74460168.txt,"Elegy, on the never enough to be lamented death of that vertuous and worthy gentleman Capt: Geo: Drummond, who dyed at Edinburgh, September 26, 1720 - Ry.III.c.36(68)"
74460169.txt,"Elegy, on the much to be lamented death of James Whetty taylor and free-man in th Pattaraw who departed this life Apprile [sic] the 5th, 1720 about the 69. of his age - Ry.III.c.36(111)"
74460170.txt,"Elegy on the deplorable death of the Right Honourable John, Lord Belhaven, who was lost at sea, on the 10th of Nov. 1721 - Ry.III.c.36(9)"
74460171.txt,"Elegy on the much lamented death, of loyal Margaret, who departed this life June the 6th 1717 - Ry.III.c.36(36)"
74460172.txt,"Elegy on Lucky Wood - Ry.III.a.10(112)"
74460173.txt,"Elegy on the much lamented death of merry Maggie Wilson, poultry-wife in Edinburgh - RB.l.106(89)"
74460174.txt,"Elegy on the deplorable death of Margaret Hall, barbarously murder'd by her husband Nicol Mushet of Boghall, Mondays night the 17 October 1720, in the 17th year of her age - Ry.III.c.36(56)"
74460175.txt,"Elegy on the death of Nicol Muschet of Boghall written, at the desire of his friends - Ry.III.c.36(55)"
74460176.txt,"Elegy on the death of Patrick Hamilton younger of Green, who was beheaded at the Grass-merkat of Edinburgh, upon the 5th of September 1716 - Ry.III.c.36(34d)"
74460178.txt,"Elegy, upon the much to be lamented death of Sir Robert Blacwood, late Provost in Edinburgh - Ry.III.c.36(65)"
74460181.txt,"Elegy on the late Wee Geordie More - L.C.1268(084)"
74460183.txt,"Elegy and epitaph on Thomas Williams, late dempster, or hangman, of the City of Edinburgh - F.3.a.13(76)"
74460185.txt,"Elegy on Thomas Smellie third son of the late Mr. William Smellie, F.R.S. & A.S.S. - L.C.Fol.74(327)"
74460186.txt,"Elegy, on the death of Hary Ormiston, late hangman of Edinburgh - Ry.III.c.36(120)"
74460275.txt,"Gardner Tammy - L.C.fol.178A.2(232)"
74460393.txt,"Elegy on the lamented death of Alexander Cairns, who was barbarously murder'd on Thursday last - RB.l.106(87)"
74460479.txt,"Coblers' tears - L.C.1268(026)"
74460488.txt,"Faithful sheepherd - Ry.III.c.36(34a)"
74460529.txt,"Last dying words of Bonny Heck, a famous grey-hound in the shire of Fife - RB.l.262(047)"
74460680.txt,"Auld Reekie's lament for John Kennedy - L.C.1268(132)"
74460696.txt,"Verses on Burns' centenary - RB.m.143(202)"
74460726.txt,"Ship sinking - RB.m.143(45)"
74536272.txt,"Elegy on Willy Bald who was long porter in Traquaire - Ry.III.a.10(39)"
74555648.txt,"Lady Ann's new mill - Ry.III.a.10(64)"
74558268.txt,"Life and death of the Piper of Kilbarchan - Ry.III.a.10(17)"
74581400.txt,"Robert Muirheads lament - Ry.III.a.10(66)"
74581974.txt,"Royal shepherd's happy life - Ry.III.a.10(48)"
74457832.txt,"Trial of Mr. James Stuart ... for being art and part in a duel in which Sir Alexander Boswell lost his life - L.C.Fol.74(73)"
74460006.txt,"Poem on the much to be lamented death of Captain Chiesly and Lieutenant Moody - Ry.III.c.36(148)"
74460016.txt,"True account of that fatal duel between James Stuart and Sir Alexander Boswell - Ry.III.a.2(025)"
74460143.txt,"Dreadful duel - L.C.Fol.74(193)"
74460152.txt,"Duel extraordinary - L.C.1268(064)"
74460262.txt,"Fatal duel - L.C.Fol.74(96)"
74460263.txt,"Fatal duel - L.C.Fol.74(99)"
74460530.txt,"Late duel - L.C.Fol.73(032)"
74460560.txt,"Whole particulars of the trial of Mr James Stuart, before the High Court of Justiciary on Monday the 10th June 1822, for being concerned in the fatal duel on the 26th March last, when Sir Alexander Boswell was mortally wounded, and died the following day - Ry.III.a.2(027)"
74460658.txt,"Unfortunate duel - L.C.Fol.73(33)"
74458929.txt,"Some account of John Sherry, who was executed in [front] of the New Jail of Glasgow, on Wednesday the 1st of No[vem]ber, 1815, pursuant to his sentence, for highway robbery [on] the road leading from Glasgow to Paisley - APS.3.82.23"
74458947.txt,"Account of the proceedings at the Lancaster Assizes against the rioters in Lancashire,  when no less than 35 men and 7 women received the awful sentence of death on Monday last, for destroying the steam-power looms - L.C.Fol.73(088)"
74458965.txt,"Pil to Tonny Ashton; or, The Play-house puld down - L.C.Fol.76(105)"
74458998.txt,"Merry dialogue, in the Tolbuith of Edinburgh; betwixt Tonny Ashton, and John Curry - L.C.Fol.76(104)"
74459012.txt,"Pil to Tonny Ashton or The Play-house puld down - RB.l.106(101)"
74459218.txt,"Heather Jock - L.C.fol.178A.2(093)"
74459219.txt,"Heather Jock - L.C.Fol.70(243)"
74459265.txt,"Jessifield - APS.3.82.5"
74459273.txt,"John Armstrong's last farewel - S.302.b.2(64)"
74459705.txt,"Tragedy of Tony Aston, stage-player: or, His last speech to his followers - RB.I.106(100)"
74459863.txt,"Genuine copy of a ... letter sent by one of these young men, lately executed, to a young woman belonging to Edinburgh, etc. - F.3.a.14(15)"
74459870.txt,"Trial & sentence of all the prisoners who have appeared before the Court of Justiciary since its opening on Thursday the 18th of April, 1822 - L.C.Fol.73(30)"
74459911.txt,"One man sentenced to death - L.C.Fol.73(77)"
74459916.txt,"Trial and sentence of all the different persons who have been tried before the Circuit Court of Justiciary, which met here on Tuesday, 7th September - F.3.a.13(56)"
74459917.txt,"Particular account of the proceedings of the Circuit Court of Justiciary which was opened at Glasgow on Tuesday the 9th day of April 1793, with the sentence of the criminals then tried - 6.365(87)"
74459919.txt,"Particular account of the proceedings of the Circuit-Court of Justiciary, which was opened at Glasgow on Wednesday the 11th of April, with the sentence of the different criminals - 6.365(88)"
74459920.txt,"Trial & sentence of all the various prisoners who have appeared at the bar of the Circuit Court of Justiciary in Glasgow, since its commencement on Wednesday the 2d May, 1827 - L.C.Fol.73(95)"
74459933.txt,"Particular account of the trial and sentence of the Rev. Joseph Robertson, and W. Pearson, accused of falshood, fraud & forgery, and of celebrating unlawful marriages, on Wednesday March 18, 1818 - Ry.III.a.2(5)"
74459941.txt,"Particular account of the trial and sentences of all the prisoners who have stood their trials at the present Circuit Court, which commenced at Glasgow, on Wednesday 26th April, 1820 - L.C.Fol.73(007)"
74459984.txt,"Full and particular account of the execution of five whiteboys, who were hanged at Newcastle, in the county of Limerick, on Monday the 7th of January,1822 - L.C.Fol.73(24)"
74459994.txt,"List of all the prisoners who are to stand their trials before the High Court of Justiciary next week - F.3.a.13(38)"
74460029.txt,"Address, or warning to the young by the unfortunate men now under sentence of death, who are to be executed on Wednesday the 3d of November next, for various crimes, published as a warning to the rising generation, to beware of the first beginnings of evi - L.C.Fol.73(003)"
74460070.txt,"Ann Semple's Confession - L.C.Fol.70(255)"
74460076.txt,"Account of the cruel and inhuman treatment of a child, by its own father, of the name of McGregor or Rogers, residing in Kirkintilloch - L.C.Fol.73(59)"
74460079.txt,"Full and particular account of the dreadful punishment inflicted on Mr John Sym - L.C.Fol.74(157)"
74460088.txt,"Accoount of a most brutal assault, committed on a young woman, to the great effusion of her blood, in a field of the Glasgow Road, on Saturday evening last, May 22, 1830, and the miscreant seized and lodged in the Police Office - Ry.III.a.2(096)"
74460108.txt,"Copy of a letter from Michael M'Cabe - F.3.a.13(75)"
74460118.txt,"Full and particular account of that curious and laughable circumstance, that took place between a journeyman hatter and a sprightly young lass, on Monday 4th July, 1825 - L.C.1268(067)"
74460190.txt,"Escaped from prison - L.C.Fol.74(45)"
74460192.txt,"Account of the execution of Alexander Milne, who was hanged at Aberdeen on Friday the 27th August, for the crimes of stouthrief and housebreaking - L.C.Fol.73(76)"
74460254.txt,"Extraordinary apprehension and exanination [sic] of the Edinburgh swindler - L.C.Fol.74(351)"
74460265.txt,"Fatal love, or, An account of that cruel and inhuman murder which was committed on the body of Mary Johnston, a young servant girl, near Blackburn, on ... July 4th, 1823, by John Watson, cotton-spinner - Ry.III.a.2(042)"
74460276.txt,"Gauger in a pit - L.C.1268(27)"
74460284.txt,"Account of the trial and sentence of the various prisoners who have appeared at the Bar of Justiciary since it opened on Tuesday last - F.3.a.13(74)"
74460287.txt,"Groans from the dungeon or  The sorrowful lamentation of Peter Gray - 6.314(20)"
74460293.txt,"High Court of Justiciary, Edinburgh, Monday [1st March] 1841 - L.C.Fol.74(373a)"
74460303.txt,"Horrid circumstance in a druggist's shop in town - APS.4.96.4"
74460304.txt,"Horrid confession of John Kean - L.C.Fol.73(080)"
74460305.txt,"Horrid depravity - F.3.a.13(53)"
74460329.txt,"Kean's contradiction of all that has been advanced - L.C.Fol.73(083)"
74460335.txt,"Lamentation for George Gilchrist, under sentence of death in Edinburgh - Ry.III.a.2(109)"
74460338.txt,"Lamentation of George Gilchrist, now under sentence of death in Edinburgh - Ry.III.a.2(110)"
74460347.txt,"Letter from John Kean to the Lord Provost and Magistrates - L.C.Fol.73(79)"
74460396.txt,"Account of the dreadful mutiny that took place on board the Convict Transport Hope, having on board 291 Female Convicts, many of whom belonged to Edinburgh, Leith, Glasgow. &c, & &c when most shocking to relate 17 seamen, and 39 convicts were killed and w - F.3.a.13(77)"
74460397.txt,"Narrow escape of a gentleman from murder - L.C.Fol.74(84)"
74460411.txt,"Names of all the persons who have suffered in Glasgow since the year 1765, with an account of their crimes, and the year and day of the month they were executed, and exhibits a melancholy view of the final end of all who deviate from the paths of rectitud - L.C.Fol.73(43)"
74460412.txt,"Account of the public whipping of John Kean, on Wednesday the 11th of May, 1825, for laiming and wounding with intent to murder, John Graham, cotton spinner in Barrowfield Road, on the 30th of March last, and who is to be transported for life - L.C.Fol.73(78)"
74460417.txt,"Account of a respite for fourteen days having arrived for William Grieve, who lies under sentence of death in Edinburgh for rape, and who was to have been executed this day (Wednesday) ; together with a copy of original verses on the occasion - F.3.a.13(44)"
74460443.txt,"Second list of the indictments of Glasgow's Circuit Court, 23rd April 1832 - Ry.III.a.2(36)"
74460450.txt,"Account of the sorrowful lamentation for John Wilson & Duncan Frazer ... who are to be executed at Edinburgh, on the 28th January 1824 - F.3.a.14(14)"
74460458.txt,"Particular account of John Wood, who is now under sentence of death at Perth, and is to be executed there on Friday the 16th of July - L.C.Fol.73(074)"
74460514.txt,"Last speech confession and dying declaration of William Taylor, who was executed at Stirling on Friday the 28th day of May 1790, for the crime of housebreaking - 6.314(19)"
74460518.txt,"Last speech & dying words of that unfortunate potatoe merchant and mealmonger, who underwent the awful sentence of the law, on ... the 14th January, 1824 ... for ... forstalling the meal and potatoe markets, etc. - F.3.a.13(103)"
74460555.txt,"Unhappy transport's letter to his father and mother in Edinburgh - L.C.Fol.74(143)"
74460584.txt,"Trials & sentences of all the different prisoners who stood their trials before the Circuit Court of Justiciary at Glasgow which commenced on the 11th April, 1821, when two persons received sentence of death - L.C.Fol.73(17)"
74460612.txt,"True and particular account of the trial and sentence of Janet Douglas, who is to be executed at Edinburgh, on Wednesday the 15th of October next (1817), for child stealing - 6.314(33)"
74460618.txt,"Account of the trial of Joseph Allison and Maxwell Allison, charged with the murder of James Mourne, or Morrin, or McMorrin in Stranraer, Wigton, on the 27th of May last. July 17, 1838 - L.C.Fol.74(349)"
74460641.txt,"Glasgow, April 23, 1823 - L.C.Fol.73(53)"
74460644.txt,"Trials & sentences of the different persons who have stood their trials before the Circuit Court of Justiciary, which commenced at Glasgow, on ... 19th September, 1821 - Ry.III.a.2(018)"
74460645.txt,"Trials and Sentences - Ry.III.a.2(047)"
74460647.txt,"Trials and sentences ... of the different culprits who were tried this day (10th December, 1832) before the Lords of Justiciary in Edinburgh, among whom were Walter Cunningham ... John Sutherland, a baker, for theft; and James Graham for trafficing in bad - F.3.a.13(27)"
74460648.txt,"Just published, a correct account of the trials and sentences of the different prisoners that came on before the High Court of Justiciary, this day - L.C.Fol.74(145)"
74460653.txt,"Full and very particular account of the trials of the different persons who stood their trials before the Special Commission, which opened at Paisley, on Tuesday the 1st of August, 1820 - L.C.Fol.73(011)"
74460664.txt,"Full and particular account of the trial and sentence of Alexander M'Kay and William M'Donald for assult [sic] and stabbing on the streets of Edinburgh; the former of whom is to be publicly whipped, on a platform at the head of Libberton's Wynd, on Wednes - F.3.a.14(34)"
74460665.txt,"Account of the trial and sentence of Thomas Hay, for stabbing William Moffat, in Leith, on the 18th of July last, and who was, this day, publicly whipped through that town - F.3.a.14(11)"
74460688.txt,"Complete list of the names, crimes and punishments of all the criminals tried at Edinburgh before the High Court of Justiciary, this week ending 18th March, 1826 - L.C.Fol.74(80)"
74460736.txt,"Impressive prayer ascribed as delivered by James Campbell to his fellow-convicts before their leaving Glasgow jail on Wednesday morning, 20th Novr. 1822 - L.C.Fol.73(42)"
74460757.txt,"Account of the trial of eight soldiers belonging to Breadalbane Regiment of Fencibles, for a mutiny in the city of Glasgow, four of whom received sentence of death, three of which received a pardon at the place of execution, and the fourth was shot on Tue - APS.4.84.20"
74460783.txt,"Faithful narrative, of the circumstances of the cruelty committed upon the body of John Halden in the abbay of Holy-Rood-House, on Tuesday the 7th of April instant, who died next day - Ry.III.c.36(77)"
74460808.txt,"Account of the trial of Robert Brown Anderson, and James Menzies, alias Robertson, before the Circuit Court of Justiciary at Stirling, for shop-breaking and theft, at Grahamstown, near Falkirk, who were sentenced to be executed at Stirling, on Friday the  - 6.314(25)"
74460852.txt,"Account of the trial and sentence of Alexander Robertson, Alexander Archibald, James Dickson and James M'Millan, for breaking into the City Auction Mart, in the Candleriggs, Glasgow - APS.4.82.35"
74460856.txt,"Trials & sentences : Glasgow, Sept. 22d, 1823 - L.C.Fol.73(63)"
74460886.txt,"Full and particular account of the proceedings of the Circuit Court of Justiciary, which was opened at Glasgow on Tuesday the 20th of September 1791, with the sentence of the different criminals, when two persons received sentence of death - 6.365(85)"
74583194.txt,"Shocking depravity - F.3.a.13(90)"
74635066.txt,"Full and particular account of the trial and sentence of Allan Grant, James Kenny Stewart, Mary Muirhead, and Isabella Kerr or Gray, who were tried at Edinr. before the High Court of Justiciary, for the crimes of murder, robbery, and theft, on Monday the  - F.3.a.14(42)"
74459252.txt,"James M'Mourtrie, died 24th September, 1885, aged 77 years - APS.3.82.6"
74459339.txt,"Monmouth and Bucleugh's welcome from the north, or The loyal Protestants joy for his happy return - Ry.III.a.10(35)"
74459363.txt,"New Scotch ballad: call'd Bothwel-Bridge: or, Hamilton's hero - APS.4.99.4"
74460014.txt,"Short Account of the martyrdom of James Algie & John Park - L.C.Fol.73(115)"
74460537.txt,"Manner of the barbarous murther of James, late Lord Archbishop of St. Andrews, Primate and Metropolitain of all Scotland, and one of his Majesties most Honorable Privy-Council of that Kingdom - S.302.b.2(35)"
74458945.txt,"Robin's so shy - L.C.1269(274)"
74458966.txt,"Come under my plaidie - L.C.Fol.70(068)"
74458969.txt,"In Heriot's walks, &c. - 6.365(2)"
74458979.txt,"Excellent new song, intituled a bonny lad of high renown - Ry.III.a.10(69)"
74458988.txt,"Favourite Song, called Lord Ely's gates - RB.m.143(158)"
74459001.txt,"New song to the tune of Peggie I must love thee - S.302.b.2(74)"
74459037.txt,"Alice Grey - L.C.Fol.178.A.2(6)"
74459039.txt,"All right Charley - L.C.Fol.70(136)"
74459047.txt,"Annie Laurie - /L.C.fol.178A.2(062)"
74459053.txt,"Auld thing ower again - L.C.Fol.70(080)"
74459060.txt,"Banks of Inverary - RB.m.168(021)"
74459061.txt,"Banks of sweet Dundee - L.C.Fol.70(198)"
74459063.txt,"Barney get up from the fire - L.C.1270(20)"
74459067.txt,"Be careful in choosing a wife - L.C.fol.178A.2(055)"
74459068.txt,"Be valiant still - S.302.b.2(59)"
74459069.txt,"Beautiful Nell - L.C.1269(281)"
74459071.txt,"Betsey of Dundee - L.C.Fol.178.A.2(120)"
74459076.txt,"Black eyed Susiannah - L.C.Fol.178A.2(34)"
74459077.txt,"Bleaching Lass of Kelvinhaugh - L.C.Fol.70(048)"
74459078.txt,"Blooming mountain rose - L.C.1269(289)"
74459080.txt,"Blue ey'd Mary - L.C.fol.178A.2(041)"
74459085.txt,"Bonnie Bessie Lee - L.C.Fol.178A.2(108)"
74459092.txt,"Bonnie lass o' Brouhty [sic] Ferry - L.C.Fol.70(077)"
74459093.txt,"Bonnie Nelly Brown - L.C.Fol.70(201)"
74459096.txt,"Bonny Aberdonian; or, Marry an Aberdonian - L.C.Fol.70(154)"
74459097.txt,"Bonny Dundee - Ry.III.a.10(31)"
74459098.txt,"Bonny Helen - RB.l.262(033)"
74459100.txt,"Bonny Mary of Argyle - L.C.fol.178A.2(077)"
74459103.txt,"Bonny moon - RB.m.168(065)"
74459106.txt,"Bra' lass will ye gang to north Highlands, wi' me - L.C.Fol.178A.2(119)"
74459108.txt,"Braes of Birnibouzle - RB.m.168(70)"
74459118.txt,"Burns and Highland Mary - L.C.Fol.70(019)"
74459119.txt,"Burns and his Highland Mary - RB.m.168(082)"
74459123.txt,"Buudle [bundle] an' go - L.C.fol.178A.2(075)"
74459126.txt,"Captain Glen - L.C.Fol.70(091)"
74459129.txt,"Castle o' Montgomery - L.C.1269(318)"
74459132.txt,"Charlie Mash, or, Those girls at the school - L.C.Fol.70(241)"
74459139.txt,"Cockabendie loves not me - RB.l.262(023)"
74459148.txt,"Crook & plaid - L.C.Fol.70(090)"
74459159.txt,"Diana Kitty Annie Maria - L.C.1269(302)"
74459160.txt,"Donald and his mither - L.C.fol.178A.2(088)"
74459162.txt,"Donald o' Dundee - L.C.Fol.70(062)"
74459163.txt,"Donald of Dundee - RB.m.168(147)"
74459165.txt,"Donald's return to Glencoe - L.C.fol.178A.2(206)"
74459171.txt,"Drivin' in tae Glesca in a sour milk cart - L.C.Fol.70(085)"
74459179.txt,"Ewe buchts - L.C.Fol.70(004)"
74459182.txt,"Fareweel tae Blairgowrie - L.C.Fol.70(227)"
74459189.txt,"Flora the lily of the West - L.C.Fol.70"
74459191.txt,"Flying trapeze - L.C.Fol.70(226)"
74459201.txt,"Gathering the sweet mistletoe - L.C.Fol.70(210)"
74459213.txt,"Half-past ten - L.C.Fol.178.A.2(77)"
74459214.txt,"Half-past ten - RB.m.168(213)"
74459216.txt,"Hatton woods or The bonnie woods o' Hatton - L.C.Fol.70(063)"
74459257.txt,"Jemima Brown - L.C.1269(271)"
74459261.txt,"Jenny's bawbee - L.C.Fol.70(002)"
74459263.txt,"Jessie at the railway bar - L.C.Fol.70(221)"
74459283.txt,"Kathleen O'More - L.C.1269(149)"
74459286.txt,"Kitty Wells - L.C.Fol.70(199)"
74459291.txt,"Lass, gin ye lo'e me - L.C.Fol.70(233)"
74459297.txt,"Lily of the vale - L.C.1269(290)"
74459306.txt,"Lord Beigham - L.C.Fol.70(250)"
74459313.txt,"Lubin's rural cot - L.C.fol.178A.2(196)"
74459316.txt,"Lurgan braes - APS.4.86.6"
74459320.txt,"Maggy Lawder - APS.3.84.2"
74459326.txt,"Mary Mackree - L.C.Fol.178A.2(083)"
74459327.txt,"Mary Mackree - RB.m.169(008)"
74459335.txt,"Meet me by moonlight alone - L.C.Fol.70(150)"
74459340.txt,"Mother's magpie - L.C.Fol.70(92a)/L.C.Fol.70(167)"
74459360.txt,"Nelly Ray - L.C.Fol.70(121)"
74459368.txt,"Norah O'Neil - L.C.1269(273)"
74459370.txt,"Nothing at all - L.C.1269(152a)/L.C.1269(261)"
74459371.txt,"Nothing more - L.C.1269(163a)/L.C.1269(283)"
74459372.txt,"Now Jenny lass my bonny bird - L.C.Fol.70(010)"
74459375.txt,"Och hey, Johnnie lad - L.C.fol.178A.2(110)"
74459377.txt,"Old long syne - Ry.III.a.10(70)"
74459388.txt,"Parody on Laird o' Cockpen - L.C.fol.178A.2(103)"
74459406.txt,"Pretty Caroline - L.C.fol.178A.2(050)"
74459408.txt,"Pretty Rosaline - L.C.1269(263)"
74459417.txt,"Robin Rattle's bastard - L.C.fol.178A.2(001)"
74459437.txt,"Scots callan O' Bonnie Dundee - L.C.Fol.70(217)"
74459458.txt,"Sweetheart May - L.C.Fol.70(64b)/L.C.Fol.70(120)"
74459470.txt,"Answer to Burn's 'Lovely Jean' - RB.m.168(009)"
74459482.txt,"Banks of Leven Water - L.C.178.A.2(209)"
74459483.txt,"Banks of sweet primroses - L.C.Fol.70(141c)/L.C.Fol.70(259)"
74459490.txt,"Birken tree - L.C.Fol.178A.2(058)"
74459491.txt,"Birken tree - L.C.Fol.70(15a)"
