id,key,selfmark,text,title,year
15651,last,Ry.III.c.36(103),"This execution notice begins: 'A Letter from Helen Hutton, who was Execute at Haddington, on Friday last, the 25th of February, written to her Mother a few Days before her Execution.' This sheet was published in Edinburgh in 1726.
Hutton appears to have been involved in the robbery and then murder of her master and mistress with others: the language, however, is fairly convoluted and her crime is not the topic of this text. Rather her repentance and the degree of her guilt both in thought and in action is under question. The support of Hutton's family is also emphasised.
Reports recounting dark and salacious deeds were popular with the public, and, like today's sensationalist tabloids, sold in large numbers. Crimes could generate sequences of sheets covering descriptive accounts, court proceedings, last words, lamentations and executions as they occurred. As competition was fierce, immediacy was paramount, and these occasions provided an opportunity for printers and patterers to maximise sales.",Broadside regarding Helen Hutton,1726
15210,last,F.3.a.14(64),"This report begins: 'Here you have the Melancholy and Penitent Address to the Public, by David Dobie and John Thomson, dated from their Cells in the Calton Jail, where they are now awaiting the execution of their sentence on Wednesday morning next ; and also, an affecting Letter written by David Dobie to his Wife.' Printed by Forbes and Owen, Edinburgh.
Part of a long sequence of broadsides dedicated to a murder that occurred near Gilmerton in 1830, this sheet includes a letter apparently written by Dobie to his wife, followed by a joint lamentation and confession to the public that the two prisoners seemingly wrote. While Dobie's simple and touching letter to his wife reads true, the verbose and exaggerated literary style of the joint lamentation is not perhaps the tone of writing one would normally associate with lowly carters, and contrasts sharply with the reported spoken words of the two men. It seems likely that the printer hired a hack writer to compose this piece, in the sure knowledge that crime broadsides sold the most copies.
Reports recounting dark and salacious deeds were popular with the public, and, like today's sensationalist tabloids, sold in large numbers. Crimes could generate sequences of sheets covering descriptive accounts, court proceedings, last words, lamentations and executions as they occurred. As competition was fierce, immediacy was paramount, and these occasions provided an opportunity for printers and patterers to maximise sales.",Broadside entitled 'The Gilmerton Murderers',1830
15644,last,Ry.III.c.36(092),"This execution notice begins: 'The last Speech and Dying Words of John Webster Gardiner at Greenhill; who was Execute at Greenside, near Broughtoun, for the Horrid Murder of Marjory Campbell, a Girl.' Attributed to John Webster.
This broadside takes a strong moral stance and, as such, sets the scene with a tale of Webster's hard childhood. He survived due to charity and strong role models but eventually he fell into bad habits. He fathered an illegitimate child and was called to atone before his parish. The last part of the speech focuses on divine punishment and judgement.
Reports recounting dark and salacious deeds were popular with the public, and, like today's sensationalist tabloids, sold in large numbers. Crimes could generate sequences of sheets covering descriptive accounts, court proceedings, last words, lamentations and executions as they occurred. As competition was fierce, immediacy was paramount, and these occasions provided an opportunity for printers and patterers to maximise sales.","Broadside regarding the murderer, John Webster",1722-
15995,last,6.365(080),"This broadside begins: 'The second last Speech of Mort Collins, who was execute at Glasgow on Wednesday the seventh of Novr. 1792, for the murder of John Panton, giving an account of his behaviour in prison and on the scaffold. To which is added the copy of a letter with his own hand to a friend. Also, the copy of a letter he received from Capt. Cook, while under sentence of death.'
Irish-born soldier Mortimer Collins was only 22. He and his friend Peter Owens had been drinking heavily on the night of 25th July 1792 and had run into John Panton, keeper of Glasgow's house of correction, or Bridewell. Collins chased Panton up Jaffray's Close and murdered him, stabbing him with his bayonet. The executioner was the reviled John Sutherland, also known as 'Hangy Jock'.
Captain Cook was probably Collins' commanding officer.",Broadside entitled 'The second last speech of Mort Collins',1792
15633,last,Ry.III.c.36(070),"This execution notice begins: 'THE / Last SPEECH and DYING WORDS / OF / Ancient Bavar Officer in Montiqu's Regiment. Who was execute at the Tron of Perth upon the Second Day of July 1720. For killing of Mr. Daroch Dancing-Master.'
Here the murderer reveals very little about his state of mind or who he is as a person but instead concentrates on how blameless his parents are, how deeply involved in wickedness he was and the actual details of the murder. All of this amounts to an entertaining story with a moral theme. This sort of text would eventually become formulaic, with printers often using the same plate and just changing the name.
Reports recounting dark and salacious deeds were popular with the public, and, like today's sensationalist tabloids, sold in large numbers. Crimes could generate sequences of sheets covering descriptive accounts, court proceedings, last words, lamentations and executions as they occurred. As competition was fierce, immediacy was paramount, and these occasions provided an opportunity for printers and patterers to maximise sales.",Broadside regarding the murder of Mr Daroch the Dancing-Master,1720
16816,last,APS.4.96.6,"This execution report begins: 'The last SPEECH, confession, and dying declaration of WILLIAM SCOTT, who was Executed at the Cross of Glasgow, on Wednesday the 3d of December, 1788, for the crime of house-breaking and theft.' A note at the foot of the sheet states that the prisoner wrote this entire letter in the presence of the witnesses, James Brownlie and William Young, who worked as turnkeys in the jail.
The court case of William Scott and his brother, John, was highly unusual in its outcome - totally bizarre, in fact. The brothers were up before Sheriff Depute William Honeyman in Glasgow on three charges of theft by housebreaking. When they were sentenced to death, William exclaimed 'I am a guilty man, my brother is not so guilty as me!' John Scott was subsequently reprieved, while William was executed in Glasgow by the hand of John Sutherland. In this letter, William makes his peace with God, in the hope that the Almighty will offer him the quality of mercy that the Establishment refused him.
Reports recounting dark and salacious deeds were popular with the public, and, like today's sensationalist tabloids, sold in large numbers. Crimes could generate sequences of sheets covering descriptive accounts, court proceedings, last words, lamentations and executions as they occurred. As competition was fierce, immediacy was paramount, and these occasions provided an opportunity for printers and patterers to maximise sales.","Broadside letter containing the final words of William Scott, Glasgow, 1788",1788
16711,last,APS.3.98.7,"This broadside begins: 'A copy of a very affecting and interesting letter, written by William Perrie, before his execution, on Wedneday, and which was found in the Condemned Cell, after his execution, addressed to Mr Mason, one of the elders who attended him when in Jail.' The letter was sourced from the 'Glasgow Herald' of the 23rd October, 1837.
What then follows is a short letter, purportedly written by Perrie, followed by an account of his behaviour leading up to the execution. William Perrie was executed in Paisley on the 18th October, 1837, for murdering his wife, Mary Mitchell, in a fit of jealous rage. This broadside would have likely sold well, as it contains not one but two reports. The second is totally unrelated and details the discovery of some ancient coins in the Cathedral of Glasgow.
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.",Broadside detailing a letter by William Perrie,1837
15998,last,6.365(083),"This account begins: 'The SECOND PART / Of the Last SPEECH, Confession and dying Words of JAMES DICK, who was executed at Glasgow on Wednesday the 16th of May 1792, and his Body given to the Professor of Anatomy to be dissected, For the horrid and cruel murder of his own Wife. ------To which is added, an account of his behaviour in Prison, and on the Scaffold.'
Although we are not told the name of the publisher, it is likely that it was Joseph Galbraith of Glasgow. We know this because the National Library of Scotland holds another broadside, by Galbraith, promising a second part to Dick's confession. A sensational case like Dick's could generate much revenue for the broadside publishers and serialisation maximised profit potential. It is interesting to note that Dick's words are apparently genuine, since they were verified by the prison guard, or 'turnkey', John McDougal. It was not uncommon for these 'last speeches' to be composed by enterprising publishers.
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information  such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.This account begins: 'The SECOND PART / Of the Last SPEECH, Confession and dying Words of JAMES DICK, who was executed at Glasgow on Wednesday the 16th of May 1792, and his Body given to the Professor of Anatomy to be dissected, For the horrid and cruel murder of his own Wife. ------To which is added, an account of his behaviour in Prison, and on the Scaffold.'
Although we are not told the name of the publisher, it is likely that it was Joseph Galbraith of Glasgow. We know this because the National Library of Scotland holds another broadside, by Galbraith, promising a second part to Dick's confession. A sensational case like Dick's could generate much revenue for the broadside publishers and serialisation maximised profit potential. It is interesting to note that Dick's words are apparently genuine, since they were verified by the prison guard, or 'turnkey', John McDougal. It was not uncommon for these 'last speeches' to be composed by enterprising publishers.
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information  such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.
This account begins: 'The SECOND PART / Of the Last SPEECH, Confession and dying Words of JAMES DICK, who was executed at Glasgow on Wednesday the 16th of May 1792, and his Body given to the Professor of Anatomy to be dissected, For the horrid and cruel murder of his own Wife. ------To which is added, an account of his behaviour in Prison, and on the Scaffold.'
Although we are not told the name of the publisher, it is likely that it was Joseph Galbraith of Glasgow. We know this because the National Library of Scotland holds another broadside, by Galbraith, promising a second part to Dick's confession. A sensational case like Dick's could generate much revenue for the broadside publishers and serialisation maximised profit potential. It is interesting to note that Dick's words are apparently genuine, since they were verified by the prison guard, or 'turnkey', John McDougal. It was not uncommon for these 'last speeches' to be composed by enterprising publishers.
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information  such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.",Broadside relating the last words of James Dick,1792
15997,last,6.365(082),"This account begins: 'The LAST SPEECH, Confession, and dying Words of JAMES DICK, who was executed at Glasgow on Wednesday the 16th of May 1792, and his Body given to the Professor of Anatomy to be dissected. For the horrid and cruel murder of his own Wife.' Published in Glasgow by Joseph Galbraith.
James Dick was a 32 year-old shoemaker. He had a turbulent marriage to his alcoholic wife Isobel Russell, and after many arguments, murdered her at their home in Glasgow's Briggate. The quality of writing is so good, the publisher promises to print a second part, which is also held by the National Library of Scotland.
One of the most poignant sections is at the very end when Dick says of his wife, 'In the course of time that we have been together she has born me six children, which are all dead, thank God for it.'",Broadside relating the last words of James Dick,1792
16838,last,APS.4.201.06,"This crime report begins: 'THE LAST SPEECH Confession and dying Words, of ANN MORISON, who was execute in the Grass-Market of Edinburgh, on the 7th of March, 1759. for the horrid Crime of mudering her own Child.' The broadside carries no publication details.
The 'last speeches' of condemned criminals were quite commonly reproduced on broadsides, but it is unlikely that many were published verbatim. Rather, they were probably written by anonymous broadside journalists, based on an amalgamation of facts that had emerged at the subject's trial, confessions or comments that the prisoner had made to visiting ministers after the trial, and a few stock sentiments of contrition, repentance and warning. Ann Morison's 'last words' very much follow the standard for this sort of broadside, beginning with a brief personal history, continuing with an admission of guilt and pleas for God's forgiveness, and culminating with lengthy warnings to other potential sinners.
Reports recounting dark and salacious deeds were popular with the public, and, like today's sensationalist tabloids, sold in large numbers. Crimes could generate sequences of sheets covering descriptive accounts, court proceedings, last words, lamentations and executions as they occurred. As competition was fierce, immediacy was paramount, and these occasions provided an opportunity for printers and patterers to maximise sales.","Broadside entitled 'The Last Speech, Confession and Dying Words of Ann Morison'",1759
16010,last,6.365(095),"This report begins: 'THE LAST SPEECH, CONFESSION and DYING WORDS of JOHN M'MILLAN, Who was executed at the Cross of Glasgow, on Wednesday, 16th of May, 1798, for the horrid Crime of Murder, committed on the Body of ALEXANDER MOODIE, late Gardener in Glasgow.'
The life of John McMillan, as allegedly recounted by himself, was a very colourful one. He began working life as a cattle-herd in his native Highlands, then served in the Queen's Highlanders and Scots Fusilers, before studying at Chelsea college in London. He then returned to Glasgow, and several years later committed murder on Alexander Moodie after an argument over an outstanding bill. His flight from justice involved returning to the Highlands and London, before his eventual capture in Edinburgh.
'Dying words' were a popular topic for broadsides, and in many cases, especially in later broadsides, they followed such a standard formula that the suspicion lingers over whether the subject actually had any input into them. In this example, the amount of biographical detail included suggests that John McMillan was involved in the composition of his last words, although it is likely that they were dictated to a scribe.","Broadside entitled 'The last speech, confession and dying words'",1798
16663,last,APS.4.83.4,"This broadside begins: 'The Last Speech and Dying Words, OF THE CROSS of EDINBURGH Which was hang'd drawn and quarter'd, on Monday the 15th March, 1756, for the horrid Crime of being an Incumbrance to the Street.' The last speech begins: 'You sons of Scotia, mourn and weep, / Express your grief with sorrow deep'.
This broadside parodies the last speeches that were often uttered by people before their execution. It is written as if from the point of view of the 'Cross of Edinburgh', more commonly known as the Mercat Cross, and offers an interesting insight into the events that occurred in its vicinity. The Mercat Cross is situated close to St Giles Cathedral and was traditionally the chosen location for public announcements, gatherings and executions. Although it was removed in 1756 and taken to Drum House, Prime Minister Gladstone (1809-1898), who was also the MP for Midlothian, was instrumental in returning the Cross to its original location in 1885.
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.",Broadside regarding the last speech of the 'Cross of Edinburgh',1756
15307,last,L.C.Fol.74(037),"This last speech begins: 'GEORGE CLERK'S LAST SPEECH AND DYING WORDS on the Scaffold and at Pennycuick, with his farewell Address to his beloved friend, Dundas, late Member for the City of Edinburgh ; together with his EPITAPH.' It was to be sung to the tune of 'Miller of Drone'. 'By Willison Glass' is written at the bottom of the sheet, after the epitaph.
Whilst most epitaphs remember the deceased fondly, here, Satan is called upon to make George Clerk's stay in hell as hellish as possible: 'O! Satan, turn Clerk on a speet, / . . . / That he may suffer for his crimes / Eternity of pain.' Interestingly, this last line has been scored out and has been replaced with 'of purgatory pain'. As to the last speech, it was most certainly not written by George Clerk himself. 'Castlereagh' likely refers to the politician, Lord Castlereagh (1769-1822), who committed suicide by cutting his throat with a penknife.
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.",Broadside regarding the last speech of George Clerk,1820-1830
16371,marriage,RB.m.143(065),"This satirical broadside begins: '1. I am thy wife, and the sole mistress of thy house; thou shalt not have any other wife but me, whom thou did vow to love and cherish.' Although no publication date is included, a note at the foot of the sheet states that it was published, or supplied, by 'L. Macartney, The Poet's Box, 184 Overgate, Dundee'.
This light-hearted broadside and parody of the Ten Commandments is an answer to another sheet entitled, 'The Husband's Commandments', which is also included in the National Library of Scotland's collection. Using biblical language, the author gives ten rib-tickling reasons as to why husbands should unquestioningly obey their wives. The sheet is written from the perspective of a female chauvinist sow, and warns errant husbands that wives, rather than God, are the all-powerful deities that men should really be worshipping. In addition to legislating against her husband forming even platonic friendships with other women, the wife also states that the husband must do all the housework on Sundays, as the wife labours so hard on the other six days.
The Dundee Poets? Box was in operation from about 1880 to 1945, though it is possible that some material was printed as early as the 1850s. Most of the time it had premises at various addresses in Overgate. In 1885 the proprietor J.G. Scott (at 182 Overgate) had published a catalogue of 2,000 titles consisting of included humorous recitations, dialogues, temperance songs,  medleys, parodies, love songs, Jacobite songs. Another proprietor in the 1880s was William Shepherd, but little is known about him. Poets? Box was particularly busy on market days and feeing days when country folk were in town in large numbers. Macartney specialised in local songs and bothy ballads. Many Irish songs were published by the Poets? Box ? many Irishmen worked seasonally harvesting potatoes and also in the jute mills. In 1906 John Lowden Macartney took over as proprietor of the Poet?s Box, initially working from 181 Overgate and later from no.203 and 207.
It is not clear what the connection between the different Poet?s Boxes were. They almost certainly sold each other?s sheets. It is known that John Sanderson in Edinburgh often wrote to the Leitches in Glasgow for songs and that later his brother Charles obtained copies of songs from the Dundee Poet?s Box. There was also a Poet?s Box in Belfast from 1846 to 1856 at the address of the printer James Moore, and one at Paisley in the early 1850s, owned by William Anderson. 
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.",Broadside entitled 'The Wife's Commandments',1906-
15395,incest,L.C.Fol.74(181),"This report begins: 'A Full, True and Particular Account of that most extraordinary, shameful and disgraceful case of Incest between the Minister of the parish of Logie, in Ross-shire, and his own sister. She was seized with the pains of child-birth, while playing at her piano . . .' The report was sourced from the Inverness Courier of December 1836.
Just as stories of incest and abuse fill today's press, they made popular reading in the nineteenth century, too. This story is all the more shocking because it concerns a clergyman and his sister. The poor woman ran away with her baby, after her brother had confessed his part in its conception. She was apprehended yet escaped a second time. The author of the piece, kindly, hopes that they will 'elude detection'.
Broadsides, cheap and accessible, were often used as moral forums with 'lessons of life' included in the narrative. Broadside authors tended to see themselves as moral guardians and teachers in society. As such, publishers often disseminated 'educational' texts outlining the social and personal consequences of undisciplined or immoral behaviour.",Broadside entitled 'Shameful Case of Incest',1836
15287,forgery,Ry.III.a.2(6),"This report begins: 'An Account of the Trial and Sentence of MARGARET KENNEDY, who was tried before the Circuit Court of Justiciary, at Glasgow, on Thursday last, the 1st of October 1818, and Condemned to be Executed there, on Wednesday the 4th of November next, for passing Forged Guinea Notes of the Stirling Banking Company, knowing them to be such.' The name of the publisher is not included, though it was printed in Edinburgh and cost one penny.
This broadside tells the tragic story of Margaret Kennedy, who was sentenced to death in 1818 for tendering counterfeit banknotes. The evidence against the poor woman was overwhelming, as a number of Glasgow shopkeepers appeared as witnesses to identify her as having purchased groceries in their shops with the forged notes. In mitigation, the defence pointed out that she was a young widow of no education who had become homeless following her husband?s death, and the jury recommended her to mercy. The judge, however, sentenced her to death.
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.",Broadside concerning the trial and sentence of Margaret Kennedy for passing on forged banknotes,1818
15806,forgery,Ry.III.a.10(093),"This last speech begins: 'The Speech of John Curry, To be delivered on the Tron 10th Apr. 1728.' Written in verse form the speech begins: 'Altho' my Lug's nail'd, to the Tron, / Yet I am not Tongue tacked John ; / I'l speak, tho' all the Bank look on, / And call me Rogue ; / I have not been an idle dron, / But Clever dog.' A handwritten note under the title suggests that John Curry's 'lug' was nailed to the Tron for forging banknotes.
Unlikely to have been written by John Curry himself, this light-hearted and witty 'speech' has been cleverly constructed to give a clear impression of Curry's own self-importance: 'Surrounded, by my body Guards, / I'm far above, the rank of Lairds'. There are a number of other broadsides contained in the National Library of Scotland's collection that relate to the case of John Curry, including a last speech, and a dialogue between John Curry and Tonny Ashton, who were imprisoned together. Tony, or Tonny,  Aston or Ashton, was a strolling player who came to Edinburgh in the 1720s. He was promoted by the poet Allan Ramsay who wrote prologues for Aston?s performances as well as selling tickets for his plays. In 1726 Aston was denied a licence to perform by the Master of the Revels as he had failed to pay to the Revels office, the dues he owed them. Nevertheless he continued to perform until Skinner?s Hall (where he performed) was shut down. After a spell of litigation, Aston cut his losses and left Edinburgh in 1728. 
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.",Broadside concerning a speech by John Curry,1728
16641,forgery,APS.3.84.20,"Following on from the title, this crime report continues: 'Late residenter at the Spittal, in the County of Durham. Who was executed on Wednesday, 3d of September, 1800, at the West End of the Tolbooth of Edinburgh, for the crime of issuing forged Notes.' The sheet was originally published in 1800 by J. Morrison of East Campbell's Close in Edinburgh's Cowgate, and republished in Glasgow by J. Galbraith.
This crime broadside describes the tragic fate that befell Samuel Bell, after he was found guilty of forging banknotes. The writer focuses attention on the social dimension of Bell's tragedy, by considering the effects that his death will have on his pregnant wife and parents. It seems that Bell conducted himself with the utmost dignity during his period in the condemned cell. However, it also seems that Bell's model behaviour was related to his hope of having his sentence mitigated. Bell was attended to by the Rev. Dickson, who heard his confession and helped him in his prayer to God for mercy in the next world.
Reports recounting dark and salacious deeds were popular with the public, and, like today's sensationalist tabloids, sold in large numbers. Crimes could generate sequences of sheets covering descriptive accounts, court proceedings, last words, lamentations and executions as they occurred. As competition was fierce, immediacy was paramount, and these occasions provided an opportunity for printers and patterers to maximise sales.",Broadside entitled 'Life and Behaviour of Samuel Bell',1800
15818,forgery,Ry.III.a.10(108),"The report begins: 'The Last Farewel and Lamentation Of Mrs. M'Leoid, who was Execute in the Grass-market of Edinburgh on the 8th of March 1727, for the Crime of Forgery, with her last Farewel to the World.' The name of the publisher is not included.
These broadside verses tell the tragic story of Mrs McLeod, who was executed in Edinburgh in 1727, for the crime of forgery. The first part of the ballad describes her early life, ending with the charge of forgery. In part two of the ballad, Mrs McLeod protests her innocence and warns that those who did her wrong will suffer come Judgement Day. While being sentenced to death for forgery might seem harsh to a modern audience, the severity of the 'Bloody Code' (known as the 'Criminal Code' in Scotland) meant that executions for such offences were commonplace.
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.",Broadside concerning the last words and lamentation of Mrs McLeod before her execution,1727
16723,forgery,APS.4.84.22,"This execution notice begins: 'A full and particular Account of the Trial and Sentence of THOMAS URQUHART, and DAVID his son, who both received Sentence, to be hanged at Edinburgh, the 18th of October, 1797.'
Thomas and his son David, who was thought to be about 16, were charged with stealing, falsehood and forgery. Over a period of three years they had been stealing the notes and gold contained in the mail, which Thomas supervised. Thomas denied the accusations but David pled guilty. Despite this both men, after examination, were found guilty and sentenced to hang. This may seem severe, but the law in Scotland at this time placed more emphasis on protecting property than anything else. It is not known if the sentence was carried out.
Reports recounting dark and salacious deeds were popular with the public, and, like today's sensationalist tabloids, sold in large numbers. Crimes could generate sequences of sheets covering descriptive accounts, court proceedings, last words, lamentations and executions as they occurred. As competition was fierce, immediacy was paramount, and these occasions provided an opportunity for printers and patterers to maximise sales.",Broadside regarding the executions of Thomas and David Urquhart,1797
14698,forgery,L.C.Fol.73(056),"This account begins: 'A true account of the Behaviour and Execution of JOHN M'CANNA and JOSEPH RICHARDSON, a farmer, who were hanged at Dumfries on Wednesday the 14th of May, 1823, for uttering Forged Notes on the Ship Bank of Glasgow. Also, an affecting account of their last interview with their Parents, Wives, and Children, the night before their execution.' It was printed by John Muir of Glasgow, and probably sold for one penny.
Although Joseph Richardson's brother, William, was also convicted for the same crime, he was granted a reprieve following a petition 'sent up to the fountain of mercy in favour of these unhappy men'. John M'Canna (also spelt McKana or McKena) and Joseph, however, were granted no such reprieve. It is said that the Richardson brothers were from a respectable family and, prior to their unfortunate meeting with McCanna, were beyond reproach. McCanna was a 39 year old Irish emigrant. He married a Lockerbie woman and worked as a roadman. The National Library of Scotland's broadside collection includes at least one other broadside detailing the execution of the two men.
Reports recounting dark and salacious deeds were popular with the public, and, like today's sensationalist tabloids, sold in large numbers. Crimes could generate sequences of sheets covering descriptive accounts, court proceedings, last words, lamentations and executions as they occurred. As competition was fierce, immediacy was paramount, and these occasions provided an opportunity for printers and patterers to maximise sales.",Broadside regarding the execution of John McCanna and Joseph Richardson,1823
15283,last,Ry.III.a.2(2),"This report begins: 'Last speech of MARGARET CUNNINGHAME before her exeution, Who was executed at the west end of the Tolbooth of Edinburgh, on Wednesday the 7th of January, for the horrid crime of poisoning John Mason, her husband, in February last, and her body given for Dissection.' The name of the publisher is not included on this broadside.
This broadside tells the unhappy tale of Margaret Cunningham, who was executed in 1807 for poisoning her husband. As she was pregnant at the time of her trial in Perth in May 1806, sentence was postponed and an interlocution announced. This reprieve was merely temporary, however, and she was sentenced to death in November 1806. After describing her good upbringing and mentioning that much of the blame for her tragic predicament lay with her secret lover, John Skinner, the sheet concludes with a hellfire warning to others that there is no hiding place from God.
Reports recounting dark and salacious deeds were popular with the public, and, like today's sensationalist tabloids, sold in large numbers. Crimes could generate sequences of sheets covering descriptive accounts, court proceedings, last words, lamentations and executions as they occurred. As competition was fierce, immediacy was paramount, and these occasions provided an opportunity for printers and patterers to maximise sales.",Broadside concerning the final words of Margaret Cunninghame before her execution,1807
15748,last,RB.l.106(086),"This broadside begins: 'The Last Farewel and Lamentation of Mrs McLEOID, who was execute in the Grass-Market of Edinburgh on the 8th of March 1727, for the Crime of Forgery, with her last Farewel to the World.' The first verse begins: 'All People now both far and near, / that sees my wretched State, / Lament my Case, for why I am / Oh! Most Unfortunate.' A woodcut illustration of a woman surrounded by foliage has been included at the top of this sheet.
Although it appears from this broadside that these were the last words of Mrs McLeoid, it is very unlikely that she actually wrote them. The National Library of Scotland's broadside collection contains many examples of 'genuine' last speeches and lamentations, in which the criminal prays for salvation and issues a warning to all those tempted to travel down the same path. In reality, the vast majority of these highly formulaic and sermonising speeches were created by the broadside producers themselves.
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.",Broadside regarding the execution of Mrs McLeoid,1727
14582,murder,F.3.a.13(24),"This account begins: 'A Full and particular Account the Apprehension of Robert Dempster, junior, Slater in Cupar of Fife, accused of the murder of McDONALD, a Flax-Dresser, with his slate-hammer, on the High Road between Craigrothie and Wemyss Hall Gate, a few weeks ago, and who is now lodged in Cupar Jail, having been Apprehended at Doune, on Monday Evening the 25th October 1830.'
The National Library of Scotland's collection also includes a broadside detailing Dempster's slate-hammer attack on George McDonald. It was issued while McDonald, although severly injured from the assault, was still alive. By the time the broadside shown here was printed, however, McDonald was already dead. It was common for a crime to be reported over several broadsides. The first usually dealt with the crime itself, with subsequent sheets detailing the apprehension of the criminal, a confession or trial, the execution and, finally, a last speech.
Broadsides are single sheets of paper, printed on one side, to be read unfolded. They carried public information such as proclamations as well as ballads and news of the day. Cheaply available, they were sold on the streets by pedlars and chapmen. Broadsides offer a valuable insight into many aspects of the society they were published in, and the National Library of Scotland holds over 250,000 of them.",Broadside entitled 'Dempster's Apprehension and Confession',1830
15462,murder,L.C.Fol.74(369b),"This moral text begins: 'A respectable Midwife, who died in Falkirk, under severe suffering from the loss of the use of her limbs, but more especially the pangs of a guilty conscience'. The midwife, Simpson, it is recounted, died on Tuesday 27th July, 1841. This broadside was printed by Saunders.
Simpson, dying in the greatest of agonies to atone for her crimes, supposedly confessed to up to 20 instances of child-murder and infanticide. She had worked as a successful midwife in and around Falkirk and was believed to have been of a 'sanctimonious' disposition. Midwives, however, were mainly treated with suspicion by most sections of the community, despite the fact that many women relied on their discretion, skills and knowledge. Although outrage is displayed here, in an age without contraceptives or legal access to terminations, infanticide was a common occurrence.
Broadsides, cheap and accessible, were often used as moral forums with 'lessons of life' included in the narrative. Broadside authors tended to see themselves as moral guardians and teachers in society. As such, publishers often disseminated 'educational' texts outlining the social and personal consequences of undisciplined or immoral behaviour.",Broadside entitled 'An Account of the Death-Bed Confessions of Jean Simpson',1841
15638,murder,Ry.III.c.36(077),"This crime report begins: 'A / Faithful NARRATIVE / OF / The Circumstances of the Cruelty committed upon the Body of John Halden in the Abbay of Holy-Rood-House, on Tuesday the 7th of April Instant, who died the next day.' No further dates are given and there is no publisher's name included.
This narrative is very revealing about the Scotland John Halden lived in. John travels from Hamilton across the country to Edinburgh looking for work because of poverty. He then calls at the Duke of Hamilton's residence expecting patronage. He calls at the back door for scraps and he is met by the Earl of Rutherglen's coachman and the butler, who bangs Halden's head of a column. Surgeon's eventually donate their services and when Halden is pronounced dead they saw his head open - presumably because there was no family to protect the body.
Reports recounting dark and salacious deeds were popular with the public, and, like today's sensationalist tabloids, sold in large numbers. Crimes could generate sequences of sheets covering descriptive accounts, court proceedings, last words, lamentations and executions as they occurred. As competition was fierce, immediacy was paramount, and these occasions provided an opportunity for printers and patterers to maximise sales.",Broadside regarding the death of John Halden,1724-
